nhgf_id,DA_SQKM,MAXDI_EROM,Dam_Index,TOT_ELEV_MEAN,TOT_ELEV_MAX,TOT_STREAM_SLOPE,TOT_MAXP6190,TOT_MAXWD6190,TOT_MINWD6190,TOT_RH,TOT_AET,TOT_CWD,TOT_BFI,TOT_CONTACT,TOT_IEOF,TOT_RECHG,TOT_SATOF,TOT_TWI,TOT_EWT,TOT_RF7100,TOT_MIRAD_2012,TOT_FRESHWATER_WD,TOT_STREAMRIVER,TOT_ARTIFICIAL,TOT_CONNECTOR,TOT_STRM_DENS,TOT_TOTAL_ROAD_DENS,TOT_HGA,TOT_HGB,TOT_HGC,TOT_HGD,TOT_SILTAVE,TOT_CLAYAVE,TOT_SANDAVE,TOT_KFACT,TOT_KFACT_UP,TOT_NO10AVE,TOT_NO200AVE,TOT_OM,TOT_ROCKDEP,TOT_BDAVE,TOT_WTDEP,TOT_SRL25AG,TOT_NLCD19_31,TOT_NLCD19_41,TOT_NLCD19_43,TOT_NLCD19_71,TOT_NLCD19_81,TOT_NLCD19_FOREST,TOT_NLCD19_WETLAND
42778,60.55,0,0,3144.94,4075.32,0.048127,73.33,12.05,7.04,58.65,480.05,1.71,61.84,14.2,0.73,385.16,1,10.1,-83.78,34.93,0,11.43,96.41,3.59,0,0.63,0.66,22.37,34.91,23.08,22.7,31.89,11.87,56.24,0.31,0.13,57.3,25.24,0.46,50.88,1.48,5.48,0,2.64,15.71,1.72,7.19,0.01,61.84,4.15
42779,23.07,0,0,3467.38,3996.78,0.072175,78.83,13.47,8,55.66,409.28,1.73,67.8,2,0,288.31,1,9.46,-78.53,39.35,0,7.73,99.14,0,0.86,0.46,0.2,35.29,25,25,20,33.09,12.22,54.69,0.45,0.1,49.85,22.59,0.91,49.41,1.42,5.12,0,2.65,0,0,12.61,0,39.45,2.54
42780,22.95,0,0,3333.79,3859.94,0.074611,77.3,14.05,7.47,56.54,450.66,1.72,64.16,2.41,0,224.78,0.78,9.05,-80.71,38.06,0,8.32,100,0,0,0.42,0.19,24.31,34.03,21.99,22.41,31.89,11.41,56.69,0.32,0.12,55.27,23.85,0.52,50.54,1.47,5.4,0,0.62,0.32,0,22.8,0,51.51,0.31
42781,71.9,0,0,3342.83,3996.78,0.076158,69.72,13.07,7.65,55.81,435.99,1.72,66.57,3.7,0,264.91,1,9.58,-92.97,36.6,0,8.03,99.8,0,0.2,0.64,0.33,30,30.6,23.13,21.08,32.48,11.84,55.69,0.39,0.11,52.84,23.35,0.7,50.12,1.45,5.28,0,1.6,0.22,0,6.94,0,58.44,1.61
42782,10.17,0,0,3198.07,3848.96,0.055698,75.98,12,7,58.53,477.73,1.71,61.86,7.57,0,411.54,1,9,-79.52,38.43,0,11.66,100,0,0,1.15,0.09,22.58,36.98,21.01,23.99,31.26,10.93,57.8,0.3,0.12,57.74,24.3,0.34,50.88,1.5,5.53,0,0.27,2.48,0.34,3.41,0,80.9,1.25
42783,35.85,0,0,3263.66,4075.32,0.038495,75.07,12.06,7.06,58.5,434.19,1.71,61.49,5.11,0,418.63,1,10.11,-100.38,37.65,0,11.23,95.07,4.93,0,0.64,0.21,26.13,31.97,22.68,22.48,32.02,11.47,56.5,0.34,0.11,54.44,23.59,0.57,50.27,1.47,5.36,0,4.46,12.93,0.65,10.23,0,49.7,3.59
42784,9.17,0,0,2976.79,3208.8,0.022371,72.65,12.08,7,58.84,568.18,1.71,61.84,28.24,3.23,368.69,1,10.21,-62.55,31.25,0,11.71,100,0,0,0.49,2.09,15.63,38.44,27.01,21.84,32.51,14.1,53.39,0.28,0.15,63,30.28,0.37,52.27,1.5,5.69,0,0,12.7,2.91,1.78,0,80.75,7.92
42785,156.53,2.26,0,3137.4,3763.52,0.058443,108.4,12.69,7.05,57.57,318.12,1.71,65.33,16.69,0.12,289.35,2.41,9.85,-42.82,31.13,0,17.53,78.58,3.31,0.01,0.63,0.23,12.84,60.09,26.15,1.25,39.54,17.84,42.62,0.29,0.24,58.74,33.61,0.41,49.08,1.42,6,0,0.17,17.27,1.95,2.22,0.04,50.89,2.53
42786,172.63,66.69,0.07,3032.55,3917.72,0.017165,85.36,13.54,7.55,55.19,427.05,1.73,63.59,8.5,0.78,308.12,0.37,10.38,-54.7,42.45,0.46,8.51,91.96,1.46,0.06,0.63,1.31,10.2,52.23,23.22,14.64,28.4,18.01,53.6,0.28,0.16,63.49,29.62,0.45,53.35,1.43,5.59,1.65,0.87,0.48,0.01,4.01,0.03,72.35,6.04
42787,297.21,0,0,3183.18,4072.71,0.025693,83.23,15.14,7.98,56.22,489.68,1.73,62.87,6.93,0.02,261.51,0.79,10.11,-76.09,44.42,0.13,8.22,81.22,0.25,0.03,0.54,1.17,20.96,38.59,22.11,21.58,30.67,13.57,55.76,0.32,0.13,58.14,25.76,0.51,51.58,1.46,5.36,0,1.68,0.28,0.02,6.23,0.06,61.67,3.93
42788,20.6,0,0,3144.49,3917.72,0.028611,102.44,14.25,7.73,54.76,426.48,1.73,63.06,6.52,0.63,341.12,0.14,9.74,-50.81,46.39,0,9.03,100,0,0,0.7,0.5,9.74,52.89,24.51,11.19,28.5,18.53,52.97,0.28,0.16,62.61,29.61,0.5,53.03,1.41,5.68,0,3.85,1.07,0,9.58,0.02,57.38,5.82
42790,160.79,0,0,3250.42,4072.71,0.031926,89.6,15.97,8.23,55.57,478.31,1.72,62.88,6.1,0.02,308.42,0.74,9.82,-78.84,47.04,0,8.13,76.01,0.16,0.05,0.49,1.06,25.27,34.4,22.85,21.14,31.59,12.37,56.05,0.35,0.12,55.46,24.35,0.57,50.64,1.46,5.38,0,2.43,0.36,0.02,8.88,0,55.82,1.97
42791,99.06,0,0,3203.1,3899.76,0.021529,82.63,14.65,7.87,55.72,523.61,1.72,63.25,5.18,0,205.74,0.8,9.86,-77.52,43.69,0,8.32,87.3,0.29,0,0.56,0.8,18.86,42.41,22.39,19.42,30.23,14.03,55.74,0.31,0.14,59.39,26.37,0.43,51.75,1.46,5.53,0,1.11,0.09,0,3.82,0,73.15,1.93
42792,25.87,0,0,2939.06,3633.27,0.01978,62.52,13.3,7.26,58.25,518.14,1.72,61.48,12.59,0,205.48,1,10.28,-80.95,38.85,0.34,8.32,82.19,0,0,0.7,2.07,8.61,51.3,20.62,20.99,28.08,17.19,54.73,0.25,0.17,65.49,29.82,0.35,54.1,1.45,5.4,0,0,0.61,0.05,0.93,0.15,76.1,7.16
42793,12.56,0,0,3094.98,3633.27,0.028921,72.3,14.24,7.52,55.53,575.85,1.72,61.74,7.71,0,213.98,1,9.83,-96.56,44.12,0,8.32,82.45,0,0,0.72,2.34,14.14,47.74,21.29,19.24,29.48,13.86,56.66,0.25,0.15,62.37,27.17,0.22,52.28,1.49,5.72,0,0,0.11,0,0.25,0,92.6,0.8
42794,14.03,0,0,3465.65,4001.95,0.081169,102.53,18.39,9.19,56.6,406.95,1.72,63.13,3.16,0,363.01,0.02,9.4,-93.44,54.79,0,7.72,53.42,0,0,0.44,0.67,35.29,25,25,20,33.09,12.22,54.69,0.45,0.1,49.85,22.59,0.91,49.41,1.42,5.12,0,2.16,0.08,0,13.13,0,43.76,0.11
42795,68.28,0,0,3429.98,4127.73,0.018972,84.91,14.61,8.01,56.5,439.58,1.72,63.9,2,0,325.26,0.81,9.62,-113.48,42.5,0,8.15,81.61,0.76,0,0.37,0.21,31.93,27.35,24.22,20.92,32.73,11.97,55.3,0.41,0.1,51.4,22.92,0.8,49.7,1.44,5.2,0,5.35,0.55,0,12.12,0,47.56,2.14
42796,13.33,0,0,3283.54,3917.72,0.035952,111.71,14.68,7.94,54.53,446.34,1.73,63.11,4.62,0.5,358.87,0.11,9.1,-59.03,48.98,0,9.41,100,0,0,0.56,0.44,15.05,43.61,24.27,13.47,30.05,15.99,53.96,0.31,0.14,58.62,27.13,0.59,51.81,1.42,5.52,0,5.95,0,0,13.6,0,52.07,2.33
42797,72.52,0,0,3325.94,3943.98,0.021259,90.76,16.46,8.46,55.82,497.23,1.72,62.55,4.37,0,303.51,0.85,9.51,-78.96,47.71,0,8.22,79.43,0.36,0,0.51,0.69,26.44,32.75,23.02,21.18,31.88,12.02,56.09,0.36,0.12,54.57,23.9,0.6,50.38,1.46,5.35,0,1.4,0.14,0.03,8.98,0,59.66,0.87
42798,86.49,0,0,3267.18,3899.76,0.023535,86.82,14.93,8,55.08,528.51,1.72,63.38,3.77,0,209.76,0.77,9.61,-81.62,45.41,0,8.32,89.13,0.36,0,0.53,0.7,21.41,39.23,22.29,20.89,30.84,12.84,56.32,0.32,0.13,57.93,25.32,0.44,51.2,1.47,5.51,0,1.27,0.04,0,4.23,0,73.43,0.68
42799,6.16,0,0,3224.13,3633.27,0.034582,78.3,14.86,7.7,54.81,557.03,1.72,62.13,4.08,0,213.41,1,8.58,-82.66,45.52,0,8.32,91.95,0,0,0.56,2.23,18.88,40.11,20.02,24.25,30.78,10.66,58.56,0.26,0.13,59.77,24.77,0.19,51.26,1.52,5.63,0,0,0,0,0.19,0,91.95,0
42800,55.75,0,0,3337.59,3899.76,0.022928,89.28,15.15,8.04,55.55,508.88,1.72,63.33,2.8,0,226.2,0.64,9.48,-80.15,45.47,0,8.32,93.04,0.69,0,0.45,0.31,24.32,34.99,22.5,21.43,31.53,12.02,56.45,0.34,0.12,55.9,24.3,0.52,50.65,1.47,5.42,0,1.91,0.04,0,5.62,0,66.77,0.83
42801,79.77,0,0,3239.12,4072.71,0.048471,92.75,15.94,8.16,54.89,474.99,1.72,63.35,5.87,0.04,321.88,0.61,9.94,-82.65,48.13,0,8.03,68.96,0,0.1,0.43,1.08,26.8,32.63,22.65,22.06,31.92,11.6,56.48,0.35,0.11,54.76,23.75,0.56,50.35,1.47,5.37,0,3.62,0.47,0,9.48,0,55.49,1.26
42802,31.13,0,0,3396.59,4001.95,0.068254,101.7,17.96,9.11,56.11,422.51,1.72,63.47,2.76,0,346,0.19,9.8,-86.08,52.21,0,8,69.32,0,0,0.4,0.6,33.11,27.18,24.27,20.64,32.76,11.99,55.26,0.42,0.1,51.29,22.9,0.8,49.68,1.44,5.19,0,1.48,0.03,0,12.13,0,48.6,0.83
42803,13.93,0,0,3508.49,3943.09,0.015254,102.35,17.15,8.95,57.25,411.55,1.72,62.69,2.1,0,347.86,0.41,9.42,-90.76,51.45,0,7.96,79.98,2.28,0,0.42,0.04,33.81,25.68,24.78,20.2,32.98,12.15,54.86,0.43,0.1,50.3,22.69,0.87,49.5,1.42,5.14,0,3.06,0,0,16.23,0,40.52,1.28
42804,21.25,0,0,3551.12,4127.73,0.008174,91.9,15.27,8,56.23,432.73,1.72,64.42,2,0,371.94,1,9.68,-113.11,45.44,0,7.95,68.53,0,0,0.35,0.45,35.29,25,25,20,33.09,12.22,54.69,0.45,0.1,49.85,22.59,0.91,49.41,1.42,5.12,0,13.32,0.01,0,16.65,0,33.74,3.34
42805,72.6,0,0,2574.55,2825.51,0.032311,73.74,10.04,5.93,55.54,322.75,1.66,58.48,17.48,3.69,88.36,0,10.48,-35.49,16.99,0,20.06,100,0,0,0.75,0.93,0,62.15,0,38.29,42.78,23.2,34.02,0.38,0.19,57.2,37.81,0.97,34.26,1.31,6,59.77,0.01,44.39,0.94,0.11,0,58.76,0
42806,44.32,0,0,2497.71,2709.73,0.027366,61.92,9.23,6,55.42,251.91,1.67,54.97,27.97,2.02,18.9,0,10.56,-49.06,17.55,0,19.84,100,0,0,0.59,0.59,0,61.16,0,39.15,42.73,23.44,33.82,0.38,0.19,57.99,38.41,1,33.22,1.3,6,0.5,0.12,17.94,0.09,0.01,0,27.41,0.03
42807,63.6,0,0,2464.87,2655.32,0.031306,63.43,9.29,5.65,56.66,244.98,1.66,55.31,37.19,3.96,62.93,0,10.35,-59.78,16.54,0,20.06,100,0,0,0.7,1.11,0,63.01,0,37.07,42.82,22.98,34.19,0.38,0.19,56.52,37.3,0.95,35.16,1.31,6,25.5,0.04,24.66,0.19,0.45,0.09,37.07,0.24
42808,236.66,11.58,0,2499.84,2833.09,0.048908,69.02,9.69,5.6,55.31,325.31,1.66,58.72,25.52,3.41,84.97,0,10.09,-64.84,16.06,0.08,20.06,99.68,0,0.32,0.76,0.88,0,64.15,0,36.11,42.88,22.7,34.42,0.39,0.18,55.62,36.61,0.91,36.35,1.31,6,28.8,0.18,44.55,0.76,0.26,0.08,59.26,0.24
42809,256.61,7.12,0,2468.36,2825.51,0.038815,64.43,9.37,5.63,56.13,287.31,1.66,57.03,27.34,3.71,76.73,0,10.25,-57.96,16.35,0,20.06,100,0,0,0.75,1.06,0,63.84,0,36.51,42.86,22.78,34.36,0.39,0.19,55.87,36.8,0.92,36.03,1.31,6,25.01,0.19,32.67,0.45,0.5,0.09,46.9,0.14
42810,365.05,4.58,0,2477.42,2833.09,0.044376,66.67,9.52,5.64,55.62,303.65,1.66,57.77,29.39,3.57,78.8,0,10.19,-63.89,16.26,0.05,20.06,99.79,0,0.21,0.76,0.92,0,64.1,0,36.13,42.87,22.71,34.41,0.39,0.18,55.67,36.64,0.91,36.3,1.31,6,27.62,0.2,37.71,0.54,0.39,0.12,51.45,0.24
42811,54.25,0,0,2451.55,2730.06,0.064679,63.52,9,6,52.53,434.9,1.67,55.72,14.14,0.27,10.91,0,10.16,-91.38,20.1,0.24,20.06,100,0,0,0.66,0.48,0,76.3,2.51,21.74,43.83,20.59,35.58,0.41,0.18,51.06,33.47,0.49,49.98,1.33,6,4.85,0.05,24.25,0.95,0.09,0.12,67.15,0.07
42812,289.07,0,0,2389.44,2709.73,0.040748,64.9,9.86,5.97,53.79,261.89,1.66,55.12,23.75,2.77,27.95,0,10.57,-55.54,17.67,0.09,19.99,97.18,0,0.14,0.72,0.8,0,66.23,0.65,33.01,43.07,22.42,34.51,0.39,0.19,55.27,36.43,0.84,38.77,1.31,6,13.48,0.94,22.43,0.26,0.73,0.29,37.08,0.55
42813,404.63,0,0,2328.99,2759.06,0.058635,56.23,9.13,5.8,51.84,399.34,1.66,56.08,19.25,1.33,14.62,0,10.07,-95.7,17.4,0.52,19.53,95.28,0,0.99,0.64,0.64,0,73.62,3.74,22.81,43.89,21.69,34.42,0.4,0.19,55.64,37.14,0.56,47.6,1.33,6,3.72,1.39,16.54,0.43,0.31,1.05,55.44,0.05
42814,253.69,0,0,2139.27,2641.41,0.024638,50.28,8.54,5.16,50.03,382.66,1.66,71.05,31.47,1.59,13.82,0,9.97,-83.36,16.29,0.23,30.04,99.48,0,0.52,0.56,0.53,0,74.13,12.4,13.34,44.95,22.25,32.8,0.39,0.21,65.09,44.97,0.27,56.67,1.36,6,2.04,1.3,13.14,0.18,0.01,0.45,61,0.09
42815,1007.84,0,0,2282.57,2759.06,0.045066,57.99,9.29,5.7,51.94,332.51,1.66,57.88,23.89,2.2,18.72,0,10.14,-82.58,16.78,0.53,19.83,96.69,0,0.47,0.65,0.68,0,71.94,3.96,24.08,43.84,21.84,34.32,0.4,0.19,56.44,37.7,0.58,46.7,1.33,6,7.8,1.65,17.41,0.3,0.42,0.84,48.5,0.36
42816,281.9,0,0,2100.82,2641.41,0.023681,48.81,8.44,5.06,50.06,374.76,1.66,70.76,34.64,2.08,13.76,0,10.04,-81.74,15.76,0.2,30.75,99.55,0,0.45,0.56,0.52,0,72.35,13.56,14.03,45.06,22.58,32.35,0.38,0.21,67.45,46.83,0.26,56.37,1.36,6,1.96,1.26,11.83,0.16,0.02,0.41,59.95,0.14
42817,1318.4,0,0,2229.31,2759.06,0.040158,55.5,9.06,5.53,51.48,338.42,1.66,60.78,28.5,2.28,17.52,0,10.13,-81.97,16.4,0.48,22.58,96.44,0,0.45,0.63,0.65,0,71.82,6.41,21.75,44.15,22.08,33.77,0.39,0.2,59.43,40.17,0.5,48.95,1.34,6,7.23,1.53,15.84,0.27,0.33,0.76,50.29,0.36
42818,513.24,3.78,0,2387.72,2833.09,0.051321,64.09,9.27,5.52,54.78,316.69,1.66,58.07,26.46,3.54,66.14,0,10.08,-77.91,15.73,0.11,20.06,96.83,0,0.33,0.72,1.03,0,67.42,1.07,31.94,43.19,22.27,34.54,0.39,0.19,55.18,36.42,0.79,40.16,1.32,6,33.69,0.83,32.51,0.45,0.44,0.53,48.96,0.32
42819,1733.2,492.73,0.55,3124.86,4344.76,0.046649,66.61,12.41,6.87,56.31,394.16,1.74,69.34,33.05,0.33,266.55,0.99,9.94,-73.84,30.92,0.74,1.84,88.6,4.79,0.59,0.73,1.32,15.27,50.36,15.94,20.94,33.25,17.35,49.41,0.36,0.16,61.33,31.87,1.56,53.27,1.41,5.5,1.02,4.02,4.06,0.52,6.82,0.63,46.46,3.63
42820,39.72,0,0,3398.9,4129.44,0.100588,75.14,12.04,6.99,57.16,465.38,1.73,63.1,1.74,0,420.04,1,9.47,-125.52,36.77,0,1.26,89.2,10.8,0,0.73,0.02,19.67,46.9,18.43,17.93,32.06,16.48,51.46,0.41,0.15,57.08,28.01,2.08,54.05,1.4,5.38,0,10.46,2.91,0.21,7.24,0,31.87,0.49
42821,17.84,0,0,3412.67,4089.9,0.040179,81.9,12.55,7,58.31,423.49,1.73,62.99,4.46,0,417.09,1,9.11,-91.37,36.29,0,1.49,95.47,4.53,0,0.75,0.09,19.79,47.87,18.14,17.85,32.02,16.67,51.31,0.41,0.15,57.4,28.25,2.13,54.25,1.4,5.39,0,6.39,0.06,0,5.28,0,34.77,1.39
42822,43.91,0,0,3257.4,4020.11,0.051927,68.88,12.13,6.99,56.89,473.57,1.73,64.04,4.77,0,363.24,0.99,9.25,-105.06,33.51,0.26,1.2,88.07,6.89,0.43,0.71,0.22,15.35,54.38,16.21,17.19,31.81,17.98,50.21,0.4,0.16,59.53,29.95,2.44,55.51,1.39,5.48,0,8.9,4.22,0.09,7.36,0.18,37.19,4.15
42823,1138.59,473.94,0.52,3279.59,4344.76,0.043473,72.91,13.29,7.16,56.34,416.27,1.72,71.43,10.18,0.14,286.9,0.97,9.82,-76.68,33.88,0.05,1.2,90.44,3.8,0.72,0.63,1.6,19.1,45.23,18.18,20.55,32.46,15.59,51.95,0.37,0.15,58.45,28.58,1.58,52.95,1.42,5.46,0.04,5.1,3.57,0.61,9.12,0.02,51.06,3.56
42824,4.2,0,0,3570.18,4018.5,0.158879,77.15,12,7,57.86,432.38,1.73,61.83,1,0,424.34,1,8.29,-69.47,40.08,0,1.33,64.81,35.19,0,0.76,0,29.41,28.99,23.8,19.39,32.9,13,54.1,0.43,0.11,51.17,23.58,1.12,50.26,1.42,5.17,0,18.5,0,0,7.11,0,4,0.04
42825,1069.37,518.29,0.55,3294.67,4344.76,0.039905,73.43,13.34,7.17,56.31,416.04,1.73,71.81,7.86,0.1,286.26,0.98,9.81,-77.41,34.07,0.01,1.2,90.87,4.06,0.8,0.61,1.66,19.67,44.32,18.49,20.67,32.35,15.31,52.34,0.37,0.14,58.03,28.08,1.57,52.88,1.42,5.44,0,5.18,3.48,0.64,9.46,0.01,50.92,3.51
42826,25.72,0,0,3335.21,4023.81,0.07515,71.36,12.71,7,57,485.39,1.73,64.4,8.31,0.05,364.53,0.46,9.44,-83.78,34.23,0,1.32,85.25,6.25,0,0.78,0.4,17.65,53.22,16.43,17.37,31.92,17.79,50.29,0.4,0.16,59.39,29.89,2.39,55.29,1.4,5.46,0.19,10.26,1.47,0.01,7.98,0,48.51,2.21
42827,1012.16,569.09,0.58,3301.5,4344.76,0.041103,73.74,13.37,7.18,56.28,412.22,1.73,72.11,6.9,0.07,283.36,0.99,9.83,-77.48,34.23,0.01,1.21,90.27,4.3,0.86,0.6,1.72,20.18,43.51,18.77,20.78,32.29,15.06,52.65,0.37,0.14,57.69,27.69,1.53,52.74,1.43,5.44,0,5.05,3.44,0.65,9.68,0.01,50.57,3.51
42828,18.42,0,0,3489.83,4023.81,0.100661,72.82,12.68,7,57,443.13,1.73,63.66,1.58,0,394.75,0.24,8.89,-90,34.28,0,1.44,93.13,6.87,0,0.74,0,24.64,44.66,19.1,18.24,32.17,16.04,51.79,0.42,0.14,56.34,27.45,1.96,53.57,1.4,5.36,0.19,14.33,0.28,0,11.02,0,35.32,1.69
42829,17.5,0,0,3316.85,4062.23,0.008427,70.28,12.98,7,56.54,501.35,1.73,66.95,17.22,0.28,371.25,0.98,9.31,-72.22,30.45,0,1.19,97.52,2.48,0,0.61,0,14.52,53.07,16.58,17.26,31.77,17.67,50.54,0.39,0.16,59.12,29.54,2.41,55.36,1.4,5.46,0.19,10.96,0.8,0.31,6.78,0,52.41,3.14
42831,201.26,0,0,3427.89,4341.98,0.029364,77.05,13.1,7.34,56.23,366.62,1.74,72.53,3.7,0,276.36,0.94,9.5,-90.57,37.33,0,1.02,87.68,0.78,0.13,0.46,1.26,28.32,31.06,22.99,21.95,32.2,11.68,56.12,0.37,0.11,53.73,23.49,0.65,50.19,1.46,5.31,0,5.52,1.7,0.11,16.19,0,48.38,2.62
42832,240.79,28.26,0.03,3419.9,4233.57,0.040342,90.43,14.93,7.49,56.32,433.81,1.73,70.19,6.5,0,292.57,1,10,-83.1,37.21,0,1.72,98.48,1.11,0.42,0.53,1.16,20.58,45.2,19,18.21,32.33,16.09,51.58,0.41,0.14,56.32,27.54,2,53.33,1.4,5.38,0,8.71,1.97,0.16,9.22,0,44.43,4.14
42833,283.97,23.72,0.03,3333.62,4344.76,0.035731,73.64,13.31,6.85,55.69,428.99,1.73,73.82,5.58,0,276.45,1,9.99,-75.45,37.45,0,1.03,93.4,2.22,0.81,0.54,2.23,21.27,41.43,19.92,20.54,31.95,14.01,54.05,0.36,0.13,56.75,26.19,1.34,52.24,1.44,5.43,0,4.98,1.69,0.19,8.89,0,51.99,3.29
42834,1474.49,529.9,0.62,3206.79,4344.76,0.047425,69.88,12.87,7.04,56.36,412.06,1.73,70.01,24.25,0.24,289.68,0.98,9.78,-76.9,32.55,0.41,1.2,89.24,5.74,0.53,0.7,1.38,16.76,48.68,16.9,20.38,32.89,16.7,50.41,0.37,0.16,60,30.44,1.62,53.21,1.42,5.51,0.09,4.73,3.93,0.54,7.85,0.36,48.65,3.56
42835,33.04,0,0,3267.54,4089.9,0.073481,75.86,12.24,6.81,57.61,479.59,1.73,63.09,4.69,0.02,397,1,9.5,-101.06,33.38,0,1.28,86.46,13.54,0,0.64,0.41,13.81,54.72,16.15,16.85,31.96,18.12,49.92,0.39,0.16,59.61,30.18,2.38,55.35,1.4,5.49,0,6.72,3.79,0.48,4.84,0,47.94,1.56
42836,38.92,0,0,3327.81,4020.11,0.051355,70.63,12.16,7,56.88,475.86,1.73,63.96,3.88,0,378.28,0.99,9.11,-109.72,34.3,0,1.22,91.41,8.08,0.51,0.72,0.25,17.32,51.66,17,17.5,31.84,17.4,50.76,0.4,0.16,58.65,29.19,2.34,55.06,1.4,5.44,0,10.04,3.62,0.09,8.25,0,35.31,3.29
42837,7.92,0,0,3562.65,4009.02,0.111492,73.43,12,7,57.21,409.36,1.73,63.33,2.23,0,420.87,1,8.55,-179.68,35.86,0,1.06,69.49,30.51,0,0.74,0.18,27.28,40.16,20.45,18.92,32.38,15.16,52.45,0.43,0.13,54.85,26.34,1.72,52.62,1.41,5.3,0,17.84,0,0,14.54,0,9.76,1.06
42838,23.64,0,0,3382.76,4023.81,0.084273,72.41,12.75,7,57,483.44,1.73,64.12,2.49,0,373.95,0.41,9.41,-86.62,34.38,0,1.35,91.92,8.08,0,0.71,0.18,19.21,51.35,17.1,17.53,31.86,17.34,50.8,0.41,0.16,58.55,29.11,2.32,54.99,1.4,5.44,0.19,11.17,1.28,0,8.66,0,47.64,2.14
42839,41.05,0,0,3271.15,4062.23,0.017081,70.29,12.94,7,56.76,496.34,1.73,66.14,15.24,0.22,363.59,0.79,9.58,-89.42,31.49,0,1.14,98.97,1.03,0,0.63,0.29,13.76,55.45,15.86,17.09,31.67,18.14,50.18,0.39,0.16,59.92,30.15,2.54,55.86,1.39,5.49,0.19,10.12,3.16,0.41,7.42,0,54.31,3.04
42840,50.49,0,0,3343.41,3954.56,0.05069,69.81,12.93,7.93,56.48,370.82,1.75,71.09,2.57,0,277.52,1,9.26,-80.27,31.71,0,1.16,94.65,0,0.44,0.62,1.38,26.27,33.59,22.22,21.78,32.05,12.08,55.87,0.36,0.12,54.66,24.09,0.76,50.69,1.46,5.35,0,1.49,1.36,0.21,11.1,0,58.65,0.91
42841,1386.02,373.25,0.43,3225.77,4344.76,0.047459,70.62,12.98,7.08,56.37,414.63,1.73,70.33,19.54,0.22,290.22,0.97,9.77,-77.17,32.92,0.43,1.2,90.59,4.6,0.57,0.68,1.41,17.38,47.92,17.29,20.26,32.71,16.36,50.94,0.37,0.15,59.52,29.81,1.63,53.2,1.42,5.49,0.01,4.86,3.83,0.55,8.15,0.36,49.55,3.65
42842,42.11,0,0,3195.58,4089.9,0.059113,72.46,12.05,6.74,57.32,477.26,1.73,63.37,14.01,0.1,383.24,1,9.64,-93.41,31.55,0.02,1.22,87.61,12.39,0,0.72,0.59,12.31,58.06,15.19,16.26,32.41,19.09,48.49,0.38,0.17,60.66,31.61,2.29,55.27,1.4,5.55,0,5.49,4.11,0.68,4.49,0.46,47.5,2.61
42843,1310.3,411.34,0.46,3232.76,4344.76,0.046173,70.92,13.06,7.11,56.35,411.18,1.73,70.68,18.39,0.21,286.29,0.97,9.77,-76.42,33.04,0.44,1.2,90.95,3.92,0.61,0.67,1.47,17.68,47.46,17.46,20.26,32.71,16.2,51.09,0.37,0.15,59.4,29.66,1.59,53.09,1.42,5.49,0.01,4.81,3.67,0.55,8.36,0.35,50.11,3.67
42844,47.78,10.16,0.02,3276.75,4129.44,0.080098,70.96,11.83,6.84,57.1,473.99,1.73,63.56,2.96,0.04,397.56,1,9.6,-112.32,34.44,0,1.22,88.82,11.18,0,0.77,0.24,16.36,51.77,17.01,17.3,32,17.5,50.5,0.4,0.16,58.66,29.36,2.27,54.86,1.4,5.45,0,8.7,6.25,0.38,6.04,0.02,35.15,2.42
42845,1287.33,414.07,0.46,3241.39,4344.76,0.045422,71.26,13.11,7.12,56.35,412.95,1.73,70.74,16.78,0.19,287.96,0.97,9.78,-76.96,33.19,0.44,1.2,91.19,3.53,0.63,0.67,1.48,17.89,47.17,17.58,20.23,32.64,16.11,51.25,0.37,0.15,59.22,29.45,1.6,53.1,1.42,5.49,0.01,4.89,3.69,0.56,8.49,0.32,50.18,3.73
42848,829.7,695.43,0.7,3338.39,4344.76,0.038379,76.49,13.57,7.14,56.16,413.45,1.74,72.43,5.86,0,281.13,0.99,9.93,-79.72,35.67,0,1.23,88.79,5.51,0.6,0.55,1.74,21.22,42.19,19.38,20.71,32.02,14.67,53.31,0.38,0.14,56.67,26.62,1.54,52.68,1.43,5.41,0,5.64,2.24,0.27,10.45,0,49.01,3.54
42849,296.64,23.56,0.03,3312.16,4344.76,0.035014,72.27,13.24,6.83,55.75,428.98,1.74,73.84,5.93,0,275.64,1,10.03,-74.21,36.72,0,1.03,90.23,5.68,0.75,0.55,2.25,20.59,42.2,19.41,21.27,31.91,14.28,53.82,0.36,0.14,57.08,26.49,1.42,52.51,1.44,5.44,0,4.77,1.73,0.19,8.82,0,51.6,3.32
42850,286.68,25.08,0.03,3369.16,4233.57,0.045784,85.33,14.51,7.39,56.32,435.13,1.73,70.64,7.23,0,292.58,1,9.94,-81.6,35.53,0,1.62,93.85,5.11,0.59,0.6,1.45,19.21,46.85,17.97,19.12,32.19,16.57,51.24,0.4,0.15,57.15,28.15,2.13,53.9,1.4,5.41,0,7.51,2.55,0.47,8.8,0,45.88,4.03
